transaction_id,customer_id,date,category,merchant,amount,payment_method,description
TXN00000618,CUST01010,2025-05-29,groceries,Reliance Fresh,4481,credit_card,Reliance Fresh - Groceries
TXN00000559,CUST01010,2025-06-03,travel,MakeMyTrip,3150,debit_card,MakeMyTrip - Travel
TXN00000557,CUST01010,2025-06-05,healthcare,Medlife,9751,credit_card,Medlife - Healthcare
TXN00000596,CUST01010,2025-06-08,healthcare,Fortis Hospital,8908,credit_card,Fortis Hospital - Healthcare
TXN00000615,CUST01010,2025-06-09,travel,IRCTC,5768,credit_card,IRCTC - Travel
TXN00000563,CUST01010,2025-06-10,entertainment,PVR Cinemas,1351,debit_card,PVR Cinemas - Entertainment
TXN00000585,CUST01010,2025-06-13,groceries,Big Bazaar,7486,upi,Big Bazaar - Groceries
TXN00000586,CUST01010,2025-06-21,groceries,More Supermarket,2623,credit_card,More Supermarket - Groceries
TXN00000560,CUST01010,2025-06-25,healthcare,Fortis Hospital,4238,upi,Fortis Hospital - Healthcare
TXN00000591,CUST01010,2025-06-26,entertainment,Spotify,1639,netbanking,Spotify - Entertainment
TXN00000587,CUST01010,2025-06-29,utilities,Gas Bill,780,debit_card,Gas Bill - Utilities
TXN00000610,CUST01010,2025-07-06,travel,MakeMyTrip,17437,debit_card,MakeMyTrip - Travel
TXN00000564,CUST01010,2025-07-08,groceries,More Supermarket,3870,debit_card,More Supermarket - Groceries
TXN00000609,CUST01010,2025-07-09,food_dining,Cafe Coffee Day,481,upi,Cafe Coffee Day - Food Dining
TXN00000589,CUST01010,2025-07-19,utilities,Gas Bill,2186,debit_card,Gas Bill - Utilities
TXN00000574,CUST01010,2025-07-20,investment,Groww,37421,credit_card,Groww - Investment
TXN00000617,CUST01010,2025-07-23,healthcare,Apollo Pharmacy,1521,upi,Apollo Pharmacy - Healthcare
TXN00000597,CUST01010,2025-07-26,travel,IRCTC,2626,debit_card,IRCTC - Travel
TXN00000607,CUST01010,2025-07-26,food_dining,Swiggy,1089,credit_card,Swiggy - Food Dining
TXN00000568,CUST01010,2025-07-28,healthcare,Medlife,8819,credit_card,Medlife - Healthcare
TXN00000593,CUST01010,2025-07-28,entertainment,PVR Cinemas,2688,credit_card,PVR Cinemas - Entertainment
TXN00000616,CUST01010,2025-07-30,healthcare,PharmEasy,11844,upi,PharmEasy - Healthcare
TXN00000611,CUST01010,2025-07-31,food_dining,Zomato,1735,upi,Zomato - Food Dining
TXN00000612,CUST01010,2025-08-02,utilities,Electricity Bill,620,credit_card,Electricity Bill - Utilities
TXN00000579,CUST01010,2025-08-04,food_dining,McDonald's,712,credit_card,McDonald's - Food Dining
TXN00000571,CUST01010,2025-08-05,utilities,Internet Bill,2362,netbanking,Internet Bill - Utilities
TXN00000575,CUST01010,2025-08-06,shopping,Pantaloons,2639,debit_card,Pantaloons - Shopping
TXN00000581,CUST01010,2025-08-12,utilities,Gas Bill,2258,debit_card,Gas Bill - Utilities
TXN00000592,CUST01010,2025-08-14,healthcare,Fortis Hospital,5337,debit_card,Fortis Hospital - Healthcare
TXN00000572,CUST01010,2025-08-17,entertainment,BookMyShow,2077,debit_card,BookMyShow - Entertainment
TXN00000584,CUST01010,2025-08-21,education,Byju's,23742,credit_card,Byju's - Education
TXN00000602,CUST01010,2025-09-04,travel,IndiGo Airlines,23651,debit_card,IndiGo Airlines - Travel
TXN00000566,CUST01010,2025-09-08,fuel,Bharat Petroleum,4551,debit_card,Bharat Petroleum - Fuel
TXN00000603,CUST01010,2025-09-09,shopping,Westside,1850,debit_card,Westside - Shopping
TXN00000558,CUST01010,2025-09-11,food_dining,Cafe Coffee Day,1738,credit_card,Cafe Coffee Day - Food Dining
TXN00000578,CUST01010,2025-09-12,groceries,DMart,6824,credit_card,DMart - Groceries
TXN00000613,CUST01010,2025-09-12,groceries,Big Bazaar,3654,upi,Big Bazaar - Groceries
TXN00000590,CUST01010,2025-09-16,fuel,Indian Oil,4672,credit_card,Indian Oil - Fuel
TXN00000577,CUST01010,2025-09-20,food_dining,Zomato,1103,debit_card,Zomato - Food Dining
TXN00000600,CUST01010,2025-09-23,investment,Zerodha,6093,debit_card,Zerodha - Investment
TXN00000576,CUST01010,2025-09-27,healthcare,Apollo Pharmacy,1552,credit_card,Apollo Pharmacy - Healthcare
TXN00000555,CUST01010,2025-09-29,entertainment,BookMyShow,2545,credit_card,BookMyShow - Entertainment
TXN00000605,CUST01010,2025-10-03,fuel,HP Petrol,3197,credit_card,HP Petrol - Fuel
TXN00000565,CUST01010,2025-10-04,investment,Zerodha,13885,netbanking,Zerodha - Investment
TXN00000595,CUST01010,2025-10-05,entertainment,Netflix,1804,credit_card,Netflix - Entertainment
TXN00000604,CUST01010,2025-10-10,utilities,Internet Bill,842,credit_card,Internet Bill - Utilities
TXN00000556,CUST01010,2025-10-12,education,School Fees,18761,upi,School Fees - Education
TXN00000599,CUST01010,2025-10-18,shopping,Pantaloons,11689,credit_card,Pantaloons - Shopping
TXN00000614,CUST01010,2025-10-20,utilities,Mobile Recharge,2364,debit_card,Mobile Recharge - Utilities
TXN00000561,CUST01010,2025-10-23,utilities,Water Bill,3091,debit_card,Water Bill - Utilities
TXN00000606,CUST01010,2025-10-23,utilities,Electricity Bill,1770,debit_card,Electricity Bill - Utilities
TXN00000583,CUST01010,2025-10-24,groceries,Reliance Fresh,1576,credit_card,Reliance Fresh - Groceries
TXN00000608,CUST01010,2025-10-29,entertainment,Prime Video,2928,upi,Prime Video - Entertainment
TXN00000562,CUST01010,2025-10-30,food_dining,Zomato,1866,credit_card,Zomato - Food Dining
TXN00000569,CUST01010,2025-11-03,groceries,Reliance Fresh,4573,debit_card,Reliance Fresh - Groceries
TXN00000570,CUST01010,2025-11-04,healthcare,Apollo Pharmacy,7400,debit_card,Apollo Pharmacy - Healthcare
TXN00000580,CUST01010,2025-11-12,fuel,HP Petrol,1212,credit_card,HP Petrol - Fuel
TXN00000594,CUST01010,2025-11-18,food_dining,Cafe Coffee Day,1993,credit_card,Cafe Coffee Day - Food Dining
TXN00000573,CUST01010,2025-11-20,shopping,Amazon,13536,debit_card,Amazon - Shopping
TXN00000567,CUST01010,2025-11-21,fuel,HP Petrol,1599,upi,HP Petrol - Fuel
TXN00000582,CUST01010,2025-11-22,food_dining,Zomato,1176,credit_card,Zomato - Food Dining
TXN00000678,CUST01011,2025-05-26,investment,Fixed Deposit,57327,upi,Fixed Deposit - Investment
TXN00000669,CUST01011,2025-05-31,travel,Uber,22100,upi,Uber - Travel
TXN00000663,CUST01011,2025-06-09,healthcare,Fortis Hospital,19824,upi,Fortis Hospital - Healthcare
TXN00000635,CUST01011,2025-06-10,shopping,Flipkart,8358,credit_card,Flipkart - Shopping
TXN00000649,CUST01011,2025-06-14,food_dining,Swiggy,1049,upi,Swiggy - Food Dining
TXN00000632,CUST01011,2025-06-18,food_dining,Zomato,2368,debit_card,Zomato - Food Dining
TXN00000662,CUST01011,2025-06-20,groceries,DMart,6166,debit_card,DMart - Groceries
TXN00000647,CUST01011,2025-06-30,food_dining,Swiggy,1150,credit_card,Swiggy - Food Dining
TXN00000672,CUST01011,2025-07-01,healthcare,PharmEasy,12916,netbanking,PharmEasy - Healthcare
TXN00000681,CUST01011,2025-07-01,shopping,Amazon,8398,credit_card,Amazon - Shopping
TXN00000654,CUST01011,2025-07-03,food_dining,Domino's,2767,credit_card,Domino's - Food Dining
TXN00000639,CUST01011,2025-07-07,travel,MakeMyTrip,27001,credit_card,MakeMyTrip - Travel
TXN00000645,CUST01011,2025-07-09,food_dining,Starbucks,2092,debit_card,Starbucks - Food Dining
TXN00000619,CUST01011,2025-07-10,fuel,Indian Oil,5729,upi,Indian Oil - Fuel
TXN00000667,CUST01011,2025-07-13,education,Byju's,36728,credit_card,Byju's - Education
TXN00000638,CUST01011,2025-07-16,food_dining,Domino's,686,credit_card,Domino's - Food Dining
TXN00000670,CUST01011,2025-07-16,education,School Fees,12830,upi,School Fees - Education
TXN00000653,CUST01011,2025-07-19,fuel,Bharat Petroleum,3492,debit_card,Bharat Petroleum - Fuel
TXN00000631,CUST01011,2025-07-25,shopping,Amazon,5265,upi,Amazon - Shopping
TXN00000641,CUST01011,2025-08-01,fuel,Indian Oil,2491,upi,Indian Oil - Fuel
TXN00000656,CUST01011,2025-08-05,shopping,Westside,7135,debit_card,Westside - Shopping
TXN00000624,CUST01011,2025-08-06,healthcare,Max Healthcare,11684,credit_card,Max Healthcare - Healthcare
TXN00000655,CUST01011,2025-08-09,travel,IRCTC,31753,credit_card,IRCTC - Travel
TXN00000626,CUST01011,2025-08-11,healthcare,Fortis Hospital,16161,credit_card,Fortis Hospital - Healthcare
TXN00000642,CUST01011,2025-08-11,education,Unacademy,3843,credit_card,Unacademy - Education
TXN00000636,CUST01011,2025-08-14,fuel,Shell,6940,upi,Shell - Fuel
TXN00000621,CUST01011,2025-08-15,groceries,Big Bazaar,11164,credit_card,Big Bazaar - Groceries
TXN00000665,CUST01011,2025-08-15,education,School Fees,3048,upi,School Fees - Education
TXN00000682,CUST01011,2025-08-15,food_dining,Swiggy,2984,debit_card,Swiggy - Food Dining
TXN00000671,CUST01011,2025-08-16,food_dining,Zomato,2642,upi,Zomato - Food Dining
TXN00000674,CUST01011,2025-08-16,food_dining,Zomato,2029,upi,Zomato - Food Dining
TXN00000637,CUST01011,2025-08-17,groceries,More Supermarket,5627,credit_card,More Supermarket - Groceries
TXN00000643,CUST01011,2025-08-17,food_dining,Cafe Coffee Day,1256,netbanking,Cafe Coffee Day - Food Dining
TXN00000666,CUST01011,2025-08-24,investment,Fixed Deposit,24625,debit_card,Fixed Deposit - Investment
TXN00000640,CUST01011,2025-08-25,investment,Groww,65233,credit_card,Groww - Investment
TXN00000658,CUST01011,2025-08-25,travel,Goibibo,22906,upi,Goibibo - Travel
TXN00000633,CUST01011,2025-08-29,travel,IndiGo Airlines,5924,debit_card,IndiGo Airlines - Travel
TXN00000673,CUST01011,2025-08-29,utilities,Mobile Recharge,1427,credit_card,Mobile Recharge - Utilities
TXN00000630,CUST01011,2025-08-30,fuel,Bharat Petroleum,2051,credit_card,Bharat Petroleum - Fuel
TXN00000677,CUST01011,2025-08-30,groceries,More Supermarket,3886,credit_card,More Supermarket - Groceries
TXN00000664,CUST01011,2025-09-02,shopping,Flipkart,6370,credit_card,Flipkart - Shopping
TXN00000644,CUST01011,2025-09-04,travel,IndiGo Airlines,19944,credit_card,IndiGo Airlines - Travel
TXN00000652,CUST01011,2025-09-04,travel,Goibibo,28321,credit_card,Goibibo - Travel
TXN00000648,CUST01011,2025-09-05,shopping,Amazon,19681,debit_card,Amazon - Shopping
TXN00000628,CUST01011,2025-09-07,food_dining,Domino's,1658,debit_card,Domino's - Food Dining
TXN00000650,CUST01011,2025-09-16,education,Coursera,22928,credit_card,Coursera - Education
TXN00000625,CUST01011,2025-09-19,food_dining,Zomato,1434,debit_card,Zomato - Food Dining
TXN00000651,CUST01011,2025-09-21,food_dining,Domino's,2014,upi,Domino's - Food Dining
TXN00000661,CUST01011,2025-09-23,travel,IRCTC,15614,netbanking,IRCTC - Travel
TXN00000675,CUST01011,2025-09-27,utilities,Gas Bill,5203,debit_card,Gas Bill - Utilities
TXN00000668,CUST01011,2025-09-28,food_dining,Swiggy,1192,debit_card,Swiggy - Food Dining
TXN00000627,CUST01011,2025-09-29,investment,Groww,38129,credit_card,Groww - Investment
TXN00000622,CUST01011,2025-10-01,utilities,Electricity Bill,2069,credit_card,Electricity Bill - Utilities
TXN00000659,CUST01011,2025-10-01,groceries,More Supermarket,4746,credit_card,More Supermarket - Groceries
TXN00000634,CUST01011,2025-10-02,food_dining,Starbucks,546,debit_card,Starbucks - Food Dining
TXN00000623,CUST01011,2025-10-05,investment,Mutual Fund SIP,15034,upi,Mutual Fund SIP - Investment
TXN00000657,CUST01011,2025-10-07,groceries,Spencer's,2119,netbanking,Spencer's - Groceries
TXN00000646,CUST01011,2025-10-13,groceries,Reliance Fresh,3469,upi,Reliance Fresh - Groceries
TXN00000679,CUST01011,2025-10-18,food_dining,Domino's,1543,upi,Domino's - Food Dining
TXN00000660,CUST01011,2025-10-25,groceries,More Supermarket,2759,upi,More Supermarket - Groceries
TXN00000680,CUST01011,2025-10-29,groceries,Spencer's,3505,upi,Spencer's - Groceries
TXN00000676,CUST01011,2025-10-30,healthcare,Fortis Hospital,20258,upi,Fortis Hospital - Healthcare
TXN00000620,CUST01011,2025-11-09,shopping,Myntra,8735,debit_card,Myntra - Shopping
TXN00000629,CUST01011,2025-11-19,fuel,Bharat Petroleum,1211,upi,Bharat Petroleum - Fuel
TXN00000740,CUST01012,2025-05-27,travel,IndiGo Airlines,24885,debit_card,IndiGo Airlines - Travel
TXN00000765,CUST01012,2025-05-27,utilities,Gas Bill,2453,debit_card,Gas Bill - Utilities
TXN00000688,CUST01012,2025-06-03,groceries,More Supermarket,6078,netbanking,More Supermarket - Groceries
TXN00000747,CUST01012,2025-06-04,entertainment,PVR Cinemas,1795,credit_card,PVR Cinemas - Entertainment
TXN00000763,CUST01012,2025-06-04,travel,IndiGo Airlines,24811,netbanking,IndiGo Airlines - Travel
TXN00000695,CUST01012,2025-06-07,shopping,Pantaloons,16687,credit_card,Pantaloons - Shopping
TXN00000733,CUST01012,2025-06-07,food_dining,Domino's,1117,upi,Domino's - Food Dining
TXN00000744,CUST01012,2025-06-09,education,Unacademy,27682,debit_card,Unacademy - Education
TXN00000684,CUST01012,2025-06-12,shopping,Amazon,641,credit_card,Amazon - Shopping
TXN00000712,CUST01012,2025-06-12,food_dining,Domino's,1867,debit_card,Domino's - Food Dining
TXN00000689,CUST01012,2025-06-13,shopping,Westside,5872,upi,Westside - Shopping
TXN00000715,CUST01012,2025-06-20,fuel,Indian Oil,3543,upi,Indian Oil - Fuel
TXN00000714,CUST01012,2025-06-23,shopping,Flipkart,19166,debit_card,Flipkart - Shopping
TXN00000754,CUST01012,2025-06-25,travel,IndiGo Airlines,5027,debit_card,IndiGo Airlines - Travel
TXN00000710,CUST01012,2025-06-27,food_dining,Swiggy,2023,credit_card,Swiggy - Food Dining
TXN00000736,CUST01012,2025-06-28,utilities,Water Bill,669,credit_card,Water Bill - Utilities
TXN00000718,CUST01012,2025-07-01,utilities,Mobile Recharge,917,credit_card,Mobile Recharge - Utilities
TXN00000692,CUST01012,2025-07-07,entertainment,Spotify,1526,credit_card,Spotify - Entertainment
TXN00000698,CUST01012,2025-07-08,utilities,Electricity Bill,4479,upi,Electricity Bill - Utilities
TXN00000749,CUST01012,2025-07-08,education,Unacademy,13070,credit_card,Unacademy - Education
TXN00000759,CUST01012,2025-07-10,groceries,Big Bazaar,1877,debit_card,Big Bazaar - Groceries
TXN00000751,CUST01012,2025-07-11,investment,Paytm Money,17704,credit_card,Paytm Money - Investment
TXN00000758,CUST01012,2025-07-11,healthcare,Medlife,11859,debit_card,Medlife - Healthcare
TXN00000770,CUST01012,2025-07-13,food_dining,Starbucks,318,credit_card,Starbucks - Food Dining
TXN00000727,CUST01012,2025-07-14,fuel,HP Petrol,1672,credit_card,HP Petrol - Fuel
TXN00000755,CUST01012,2025-07-14,travel,IndiGo Airlines,25373,debit_card,IndiGo Airlines - Travel
TXN00000760,CUST01012,2025-07-18,healthcare,Fortis Hospital,19843,upi,Fortis Hospital - Healthcare
TXN00000748,CUST01012,2025-07-21,utilities,Mobile Recharge,3536,debit_card,Mobile Recharge - Utilities
TXN00000752,CUST01012,2025-07-22,healthcare,Max Healthcare,14738,upi,Max Healthcare - Healthcare
TXN00000730,CUST01012,2025-07-26,shopping,Pantaloons,15217,credit_card,Pantaloons - Shopping
TXN00000732,CUST01012,2025-07-31,healthcare,Apollo Pharmacy,10301,credit_card,Apollo Pharmacy - Healthcare
TXN00000700,CUST01012,2025-08-01,food_dining,Domino's,1827,credit_card,Domino's - Food Dining
TXN00000713,CUST01012,2025-08-04,travel,Uber,34606,upi,Uber - Travel
TXN00000746,CUST01012,2025-08-09,groceries,Reliance Fresh,8428,credit_card,Reliance Fresh - Groceries
TXN00000739,CUST01012,2025-08-11,utilities,Water Bill,3853,debit_card,Water Bill - Utilities
TXN00000699,CUST01012,2025-08-12,healthcare,Medlife,16986,upi,Medlife - Healthcare
TXN00000767,CUST01012,2025-08-12,food_dining,Swiggy,1461,upi,Swiggy - Food Dining
TXN00000764,CUST01012,2025-08-16,healthcare,PharmEasy,7204,credit_card,PharmEasy - Healthcare
TXN00000693,CUST01012,2025-08-18,groceries,DMart,8505,debit_card,DMart - Groceries
TXN00000719,CUST01012,2025-08-18,utilities,Electricity Bill,4492,upi,Electricity Bill - Utilities
TXN00000753,CUST01012,2025-08-18,shopping,Pantaloons,10235,debit_card,Pantaloons - Shopping
TXN00000683,CUST01012,2025-08-19,travel,MakeMyTrip,14101,credit_card,MakeMyTrip - Travel
TXN00000742,CUST01012,2025-08-20,investment,Paytm Money,42291,credit_card,Paytm Money - Investment
TXN00000757,CUST01012,2025-08-21,shopping,Pantaloons,15593,credit_card,Pantaloons - Shopping
TXN00000716,CUST01012,2025-08-22,fuel,Bharat Petroleum,4337,debit_card,Bharat Petroleum - Fuel
TXN00000766,CUST01012,2025-08-22,groceries,Big Bazaar,8084,debit_card,Big Bazaar - Groceries
TXN00000696,CUST01012,2025-08-26,food_dining,Swiggy,1446,upi,Swiggy - Food Dining
TXN00000720,CUST01012,2025-08-29,food_dining,McDonald's,1513,credit_card,McDonald's - Food Dining
TXN00000686,CUST01012,2025-08-30,shopping,Westside,3923,upi,Westside - Shopping
TXN00000738,CUST01012,2025-08-30,fuel,Shell,3264,credit_card,Shell - Fuel
TXN00000701,CUST01012,2025-08-31,shopping,Westside,2062,credit_card,Westside - Shopping
TXN00000705,CUST01012,2025-09-02,education,Byju's,36295,debit_card,Byju's - Education
TXN00000707,CUST01012,2025-09-04,fuel,Indian Oil,5313,debit_card,Indian Oil - Fuel
TXN00000726,CUST01012,2025-09-06,food_dining,Domino's,2569,credit_card,Domino's - Food Dining
TXN00000724,CUST01012,2025-09-07,healthcare,PharmEasy,13212,upi,PharmEasy - Healthcare
TXN00000704,CUST01012,2025-09-08,investment,Fixed Deposit,35820,debit_card,Fixed Deposit - Investment
TXN00000756,CUST01012,2025-09-08,food_dining,Zomato,802,netbanking,Zomato - Food Dining
TXN00000685,CUST01012,2025-09-15,utilities,Gas Bill,3991,debit_card,Gas Bill - Utilities
TXN00000722,CUST01012,2025-09-16,healthcare,Max Healthcare,9788,upi,Max Healthcare - Healthcare
TXN00000709,CUST01012,2025-09-17,food_dining,Zomato,1107,upi,Zomato - Food Dining
TXN00000728,CUST01012,2025-09-19,food_dining,McDonald's,1055,credit_card,McDonald's - Food Dining
TXN00000768,CUST01012,2025-09-19,utilities,Water Bill,4893,credit_card,Water Bill - Utilities
TXN00000729,CUST01012,2025-09-21,travel,IndiGo Airlines,8478,debit_card,IndiGo Airlines - Travel
TXN00000702,CUST01012,2025-09-22,groceries,More Supermarket,11044,credit_card,More Supermarket - Groceries
TXN00000750,CUST01012,2025-09-23,food_dining,McDonald's,2529,upi,McDonald's - Food Dining
TXN00000706,CUST01012,2025-09-24,entertainment,Netflix,4141,credit_card,Netflix - Entertainment
TXN00000731,CUST01012,2025-09-24,entertainment,Prime Video,3060,credit_card,Prime Video - Entertainment
TXN00000721,CUST01012,2025-09-28,fuel,Indian Oil,3067,credit_card,Indian Oil - Fuel
TXN00000761,CUST01012,2025-09-28,healthcare,Apollo Pharmacy,5200,debit_card,Apollo Pharmacy - Healthcare
TXN00000725,CUST01012,2025-10-04,healthcare,Apollo Pharmacy,11154,upi,Apollo Pharmacy - Healthcare
TXN00000735,CUST01012,2025-10-04,food_dining,Cafe Coffee Day,276,debit_card,Cafe Coffee Day - Food Dining
TXN00000708,CUST01012,2025-10-05,education,Unacademy,10863,credit_card,Unacademy - Education
TXN00000694,CUST01012,2025-10-11,groceries,More Supermarket,6672,credit_card,More Supermarket - Groceries
TXN00000690,CUST01012,2025-10-13,investment,Zerodha,50295,debit_card,Zerodha - Investment
TXN00000717,CUST01012,2025-10-19,entertainment,BookMyShow,1650,credit_card,BookMyShow - Entertainment
TXN00000687,CUST01012,2025-10-20,utilities,Gas Bill,1932,debit_card,Gas Bill - Utilities
TXN00000741,CUST01012,2025-10-25,entertainment,Prime Video,1125,debit_card,Prime Video - Entertainment
TXN00000723,CUST01012,2025-10-27,utilities,Gas Bill,4218,credit_card,Gas Bill - Utilities
TXN00000737,CUST01012,2025-10-28,education,School Fees,19247,debit_card,School Fees - Education
TXN00000691,CUST01012,2025-10-30,fuel,Indian Oil,4733,upi,Indian Oil - Fuel
TXN00000697,CUST01012,2025-11-02,entertainment,Netflix,1034,credit_card,Netflix - Entertainment
TXN00000711,CUST01012,2025-11-02,food_dining,Domino's,1296,credit_card,Domino's - Food Dining
TXN00000762,CUST01012,2025-11-04,shopping,Westside,16243,credit_card,Westside - Shopping
TXN00000734,CUST01012,2025-11-07,groceries,DMart,6208,debit_card,DMart - Groceries
TXN00000743,CUST01012,2025-11-08,groceries,DMart,10275,upi,DMart - Groceries
TXN00000745,CUST01012,2025-11-16,food_dining,Swiggy,2924,debit_card,Swiggy - Food Dining
TXN00000769,CUST01012,2025-11-17,investment,Paytm Money,70248,credit_card,Paytm Money - Investment
TXN00000703,CUST01012,2025-11-20,utilities,Electricity Bill,3416,upi,Electricity Bill - Utilities
TXN00000783,CUST01013,2025-05-29,utilities,Electricity Bill,4647,credit_card,Electricity Bill - Utilities
TXN00000808,CUST01013,2025-06-04,entertainment,BookMyShow,984,upi,BookMyShow - Entertainment
TXN00000843,CUST01013,2025-06-05,shopping,Pantaloons,9258,credit_card,Pantaloons - Shopping
TXN00000853,CUST01013,2025-06-05,utilities,Internet Bill,3724,upi,Internet Bill - Utilities
TXN00000788,CUST01013,2025-06-06,food_dining,Zomato,2957,debit_card,Zomato - Food Dining
TXN00000774,CUST01013,2025-06-07,utilities,Electricity Bill,995,debit_card,Electricity Bill - Utilities
TXN00000793,CUST01013,2025-06-10,investment,Groww,19593,debit_card,Groww - Investment
TXN00000803,CUST01013,2025-06-14,healthcare,Max Healthcare,8853,credit_card,Max Healthcare - Healthcare
TXN00000784,CUST01013,2025-06-18,healthcare,Apollo Pharmacy,4279,upi,Apollo Pharmacy - Healthcare
TXN00000790,CUST01013,2025-06-18,shopping,Myntra,6592,credit_card,Myntra - Shopping
TXN00000786,CUST01013,2025-06-20,education,Coursera,20242,credit_card,Coursera - Education
TXN00000813,CUST01013,2025-06-24,food_dining,Cafe Coffee Day,1148,credit_card,Cafe Coffee Day - Food Dining
TXN00000779,CUST01013,2025-06-25,groceries,Big Bazaar,9954,credit_card,Big Bazaar - Groceries
TXN00000772,CUST01013,2025-06-26,shopping,Amazon,12894,upi,Amazon - Shopping
TXN00000771,CUST01013,2025-06-28,groceries,Big Bazaar,11461,debit_card,Big Bazaar - Groceries
TXN00000796,CUST01013,2025-06-28,travel,Goibibo,7761,upi,Goibibo - Travel
TXN00000832,CUST01013,2025-07-02,food_dining,Swiggy,1058,credit_card,Swiggy - Food Dining
TXN00000845,CUST01013,2025-07-04,food_dining,McDonald's,2684,credit_card,McDonald's - Food Dining
TXN00000802,CUST01013,2025-07-05,travel,Goibibo,32855,upi,Goibibo - Travel
TXN00000833,CUST01013,2025-07-06,investment,Paytm Money,25192,upi,Paytm Money - Investment
TXN00000822,CUST01013,2025-07-10,utilities,Gas Bill,1651,credit_card,Gas Bill - Utilities
TXN00000848,CUST01013,2025-07-12,travel,IRCTC,10804,debit_card,IRCTC - Travel
TXN00000841,CUST01013,2025-07-15,healthcare,Fortis Hospital,10599,debit_card,Fortis Hospital - Healthcare
TXN00000780,CUST01013,2025-07-16,healthcare,PharmEasy,7568,credit_card,PharmEasy - Healthcare
TXN00000782,CUST01013,2025-07-18,utilities,Mobile Recharge,3308,credit_card,Mobile Recharge - Utilities
TXN00000811,CUST01013,2025-07-22,fuel,Bharat Petroleum,5788,upi,Bharat Petroleum - Fuel
TXN00000800,CUST01013,2025-07-28,travel,IndiGo Airlines,25583,credit_card,IndiGo Airlines - Travel
TXN00000839,CUST01013,2025-07-29,groceries,Reliance Fresh,5495,upi,Reliance Fresh - Groceries
TXN00000773,CUST01013,2025-07-30,healthcare,PharmEasy,2552,debit_card,PharmEasy - Healthcare
TXN00000804,CUST01013,2025-08-05,food_dining,Zomato,2494,debit_card,Zomato - Food Dining
TXN00000828,CUST01013,2025-08-08,utilities,Gas Bill,2056,debit_card,Gas Bill - Utilities
TXN00000789,CUST01013,2025-08-18,shopping,Westside,20975,credit_card,Westside - Shopping
TXN00000825,CUST01013,2025-08-21,investment,Mutual Fund SIP,23481,credit_card,Mutual Fund SIP - Investment
TXN00000852,CUST01013,2025-08-22,shopping,Pantaloons,20953,credit_card,Pantaloons - Shopping
TXN00000814,CUST01013,2025-08-24,education,School Fees,37093,debit_card,School Fees - Education
TXN00000795,CUST01013,2025-08-31,healthcare,PharmEasy,1904,upi,PharmEasy - Healthcare
TXN00000817,CUST01013,2025-09-03,groceries,DMart,7336,credit_card,DMart - Groceries
TXN00000791,CUST01013,2025-09-05,investment,Paytm Money,56556,debit_card,Paytm Money - Investment
TXN00000805,CUST01013,2025-09-06,education,Coursera,31287,debit_card,Coursera - Education
TXN00000781,CUST01013,2025-09-07,groceries,Big Bazaar,10780,debit_card,Big Bazaar - Groceries
TXN00000816,CUST01013,2025-09-07,food_dining,Domino's,1042,credit_card,Domino's - Food Dining
TXN00000775,CUST01013,2025-09-09,shopping,Amazon,18533,credit_card,Amazon - Shopping
TXN00000818,CUST01013,2025-09-09,food_dining,Cafe Coffee Day,2993,debit_card,Cafe Coffee Day - Food Dining
TXN00000777,CUST01013,2025-09-10,utilities,Water Bill,2811,debit_card,Water Bill - Utilities
TXN00000824,CUST01013,2025-09-10,investment,Groww,41860,credit_card,Groww - Investment
TXN00000831,CUST01013,2025-09-11,education,Unacademy,8177,credit_card,Unacademy - Education
TXN00000821,CUST01013,2025-09-13,education,Byju's,34514,upi,Byju's - Education
TXN00000797,CUST01013,2025-09-15,food_dining,McDonald's,2922,credit_card,McDonald's - Food Dining
TXN00000819,CUST01013,2025-09-18,travel,IRCTC,33403,credit_card,IRCTC - Travel
TXN00000835,CUST01013,2025-09-18,food_dining,Cafe Coffee Day,2541,upi,Cafe Coffee Day - Food Dining
TXN00000792,CUST01013,2025-09-25,education,Udemy,8609,credit_card,Udemy - Education
TXN00000807,CUST01013,2025-09-30,healthcare,Apollo Pharmacy,4323,debit_card,Apollo Pharmacy - Healthcare
TXN00000820,CUST01013,2025-09-30,food_dining,Cafe Coffee Day,438,debit_card,Cafe Coffee Day - Food Dining
TXN00000799,CUST01013,2025-10-05,travel,IndiGo Airlines,6601,debit_card,IndiGo Airlines - Travel
TXN00000849,CUST01013,2025-10-10,shopping,Myntra,7848,upi,Myntra - Shopping
TXN00000827,CUST01013,2025-10-13,fuel,HP Petrol,2845,credit_card,HP Petrol - Fuel
TXN00000847,CUST01013,2025-10-13,shopping,Myntra,17816,credit_card,Myntra - Shopping
TXN00000801,CUST01013,2025-10-15,fuel,Indian Oil,1295,debit_card,Indian Oil - Fuel
TXN00000806,CUST01013,2025-10-19,travel,Goibibo,29659,credit_card,Goibibo - Travel
TXN00000830,CUST01013,2025-10-22,entertainment,Spotify,2582,upi,Spotify - Entertainment
TXN00000844,CUST01013,2025-10-22,fuel,Indian Oil,3907,debit_card,Indian Oil - Fuel
TXN00000794,CUST01013,2025-10-24,travel,IRCTC,29075,credit_card,IRCTC - Travel
TXN00000812,CUST01013,2025-10-26,travel,IndiGo Airlines,24168,upi,IndiGo Airlines - Travel
TXN00000826,CUST01013,2025-10-27,utilities,Water Bill,3048,upi,Water Bill - Utilities
